"Progger: An Efficient, Tamper-Evident Kernel-Space Logger for Cloud Data Provenance Tracking","Ko, R.K.L.; Will, M.A.","Cyber Security Lab., Univ. of Waikato, Hamilton, New Zealand","Cloud Computing (CLOUD), 2014 IEEE 7th International Conference on",20141204,2014,,,881,889,"Cloud data provenance, or ""what has happened to my data in the cloud"", is a critical data security component which addresses pressing data accountability and data governance issues in cloud computing systems. In this paper, we present Progger (Provenance Logger), a kernel-space logger which potentially empowers all cloud stakeholders to trace their data. Logging from the kernel space empowers security analysts to collect provenance from the lowest possible atomic data actions, and enables several higher-level tools to be built for effective end-to-end tracking of data provenance. Within the last few years, there has been an increasing number of proposed kernel space provenance tools but they faced several critical data security and integrity problems. Some of these prior tools' limitations include (1) the inability to provide log tamper-evidence and prevention of fake/manual entries, (2) accurate and granular timestamp synchronisation across several machines, (3) log space requirements and growth, and (4) the efficient logging of root usage of the system. Progger has resolved all these critical issues, and as such, provides high assurance of data security and data activity audit. With this in mind, the paper will discuss these elements of high-assurance cloud data provenance, describe the design of Progger and its efficiency, and present compelling results which paves the way for Progger being a foundation tool used for data activity tracking across all cloud systems.",,978-1-4799-5062-1,,10.1109/CLOUD.2014.121,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6973827,Accountability;Cloud Computing;Data Provenance;Data Security;Tamper-evident logging;Time Synchronisation,Cloud computing;Data security;Kernel;Sockets;Synchronization;Virtual machining,cloud computing;security of data;system monitoring,Progger;cloud computing systems;cloud data provenance tracking;data accountability;data activity audit;data activity tracking;data security component;kernel-space logger,,0,,26,,,June 27 2014-July 2 2014,,IEEE,IEEE Conference Publications
Protecting personal data: can IT security management standards help?,"lachello, G.","Coll. of Comput., Georgia Inst. of Technol., Atlanta, GA, USA","Computer Security Applications Conference, 2003. Proceedings. 19th Annual",20040108,2003,,,266,275,"Compelled to improve information security by the introduction of personal data protection legislation, organizations worldwide are adopting standardized security management guidelines to inform their internal processes. We analyze whether existing security management standards support process requirements for personal data management, drawing from experience with security policies in private organizations and through an analysis of current European and US legislation. Various aspects of personal data management not commonly addressed by security standards are identified, and a number of generally applicable enhancements are proposed to one common standard, IS17799. The appropriateness of including data protection guidelines in security standards is discussed, showing how these enhancements could simplify the definition of personal data management procedures in organizations.",,0-7695-2041-3,,10.1109/CSAC.2003.1254331,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1254331,,Data security;Educational institutions;Guidelines;Information security;Insurance;Legislation;National security;Protection;Standards organizations;Technology management,DP management;data privacy;legislation;organisational aspects;standards,IS17799 standard;data privacy;health insurance portability and accountability act;information security management;legislation;multilateral security;personal data management;personal data protection;security management guidelines;security management standards;security policies,,1,,29,,,8-12 Dec. 2003,,IEEE,IEEE Conference Publications
Protecting the Exchange of Medical Images in Healthcare Process Integration with Web Services,"Chiu, D.K.W.; Hung, P.C.K.; Cheng, V.S.Y.; Kafeza, E.","Dickson Comput. Syst., Kowloon","System Sciences, 2007. HICSS 2007. 40th Annual Hawaii International Conference on",20070129,2007,,,131,131,"There is now an increasing demand for sharing images and image data for process integration among healthcare institutions. Web services technology has recently been widely proposed and gradually adopted as a platform for supporting integrations. The Health Insurance Portability and Accountability Act (HIPAA) imposes rules as national standards to protect individuals' health information in the U.S., highlighting security and privacy protection requirements. There are so far no holistic solutions to tackle the various protection issues in this area, especially in inter-institutional healthcare progress integration. We propose the exchange of medical images through a medical image exchange platform (MIEP), especially replacing ad-hoc and manual exchange practices. We show how contemporary technologies of Web services and watermarking can help archive images with layered implementation architecture. Through dedicated Web services technologies with watermarking mechanism, not only can the development, deployment, and maintenance of software be streamlined, the privacy protection in medical image exchanges as required by disparate processes can also be much facilitated",1530-1605,,0-7695-2755-8,10.1109/HICSS.2007.451,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4076632,,Biomedical imaging;Data security;Information security;Insurance;Medical services;Privacy;Protection;Software maintenance;Watermarking;Web services,Web services;data privacy;health care;medical image processing;watermarking,Web service;health insurance portability;healthcare institution;healthcare process integration;medical image exchange platform;privacy protection;watermarking mechanism,,0,,42,,,Jan. 2007,,IEEE,IEEE Conference Publications
Prototyping Fusion Center information sharing; implementing policy reasoning over cross-jurisdictional data transactions occurring in a decentralized environment,"Waterman, K.K.; Wang, S.","Decentralized Inf. Group, Massachusetts Inst. of Technol., Cambridge, MA, USA","Technologies for Homeland Security (HST), 2010 IEEE International Conference on",20101203,2010,,,63,69,"In 2004, the White House and then Congress determined there should be an “Information Sharing Environment” that facilitates the flow of critical information for counter-terrorism, related law enforcement, and disaster management activities. That work has been progressing but a major challenge is how to create technologies that: ensure compliance with laws and policies of the federal government, 50 states, and individual agencies; convey appropriate data that would support access control and privilege decisions in different jurisdictions; and achieve accountability and transparency for this activity. We have built a prototype of Fusion Center information sharing that shows significant progress in the representation of law in a policy language, the reasoning of that law over data transactions occurring in a web environment (internet or intranet), acquiring necessary information from authoritative sources wherever they reside in the decentralized environment, and providing both a binary response suitable for automated workflow implementation and a detailed justification suitable for human validation of the conclusion. In this paper, we briefly describe the technologies employed for serializing the data and policy, reasoning over the rules contained in the policy, and displaying the results to users. These combine to provide a powerful tool supporting a range of necessary governmental functions including access control, privilege management, audit, periodic reporting, and risk modeling.",,978-1-4244-6047-2,,10.1109/THS.2010.5655091,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5655091,,Cognition;Databases;Law;Organizations;Prototypes;Resource description framework,government data processing;government policies;security of data;transaction processing,Congress;The Federal government;The White House;Web environment;access control;counter terrorism;data transaction;disaster management activity;fusion center;governmental function;information sharing;policy language;policy reasoning;related law enforcement,,2,,19,,,8-10 Nov. 2010,,IEEE,IEEE Conference Publications
Providing security in a phone book database using triggers,"Lewis, S.T.; Wiseman, S.R.; Poulter, N.D.","Defence Res. Agency, Malvern, UK","Computer Security Applications Conference, 1992. Proceedings., Eighth Annual",20020806,1992,,,85,96,"It is proposed that all database security controls except those which provide information flow security can be built using a suitable trigger mechanism. The implementation of an example application, which has a variety of requirements for confidentially, integrity and accountability, is shown to illustrate the technique. The trigger mechanism is to be implemented using query modification as part of the SWORD secure database management system project",,0-8186-3115-5,,10.1109/CSAC.1992.228230,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=228230,,Access control;Aggregates;Application software;Books;Computer security;Data security;Information security;National security;Relational databases;Telephony,authorisation;database management systems;query processing,SWORD secure database management system;accountability;confidentially;database security controls;information flow security;integrity;phone book database;query modification;triggers,,0,1,23,,,30 Nov-4 Dec 1992,30 Nov 1992-04 Dec 1992,IEEE,IEEE Conference Publications
RAPPD: A Language and Prototype for Recipient-Accountable Private Personal Data,"Kang, Y.J.; Schiffman, A.M.; Shrager, J.","Dept. of Comput. Sci., Columbia Univ. New York, New York, NY, USA","Security and Privacy Workshops (SPW), 2014 IEEE",20141120,2014,,,49,56,"Often communicate private data in informal settings such as email, where we trust that the recipient shares our assumptions regarding the disposition of this data. Sometimes we informally express our desires in this regard, but there is no formal means in such settings to make our wishes explicit, nor to hold the recipient accountable. Here we describe a system and prototype implementation called Recipient-Accountable Private Personal Data, which lets the originator express his or her privacy desires regarding data transmitted in email, and provides some accountability. Our method only assumes that the recipient is reading the email online, and on an email reader that will execute HTML and JavaScript.",,,,10.1109/SPW.2014.16,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6957284,accountability;auditing;creative commons;email privacy;privacy;trust;usability;usable privacy,Data privacy;Electronic mail;IP networks;Law;Medical services;Privacy;Prototypes,data privacy;electronic mail;hypermedia markup languages,HTML;JavaScript;email reader;private data communication;recipient-accountable private personal data,,0,,,,,17-18 May 2014,,IEEE,IEEE Conference Publications
Recommendation-Based De-identification: A Practical Systems Approach towards De-identification of Unstructured Text in Healthcare,"Bhagwan, V.; Grandison, T.; Maltzahn, C.","Almaden Res. Center, Healthcare Inf., IBM, San Jose, CA, USA","Services (SERVICES), 2012 IEEE Eighth World Congress on",20120820,2012,,,155,162,"In healthcare, de-identification is fast becoming a service that is indispensable when medical data needs to be used for research and secondary use purposes. Currently, this process is done either manually, by human agent, or by an automated software algorithm. Both approaches have shortcomings. Here, we introduce a framework for enhancing the outcome of the current modes of executing a de-identification service. This paper presents the steps taken in conceiving and building a privacy framework and tool that improves the service of de-identification. Further, we test the usefulness and applicability of this system through a study with HIPAA-trained experts.",,978-1-4673-3053-4,,10.1109/SERVICES.2012.57,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6274045,business process;privacy;risk and compliance,Biomedical imaging;Classification algorithms;Computers;Humans;Medical services;Software;Software algorithms,data privacy;health care;medical information systems;text analysis,HIPAA-trained experts;Health Insurance Portability and Accountability Act;automated software algorithm;deidentification service improvement;healthcare;medical data;privacy framework;privacy tool;recommendation-based deidentification service;unstructured text deidentification,,0,,37,,,24-29 June 2012,,IEEE,IEEE Conference Publications
Redrawing the security perimeter of a trusted system,"Sterne, D.F.; Benson, G.S.; Tajalli, H.","Trusted Inf. Syst. Inc., Glenwood, MD, USA","Computer Security Foundations Workshop VII, 1994. CSFW 7. Proceedings",20020806,1994,,,162,174,"According to the trusted systems evaluation criteria (TCSEC) paradigm, if untrusted subjects are constrained by the trusted computer base (TCB), they may safely execute software of unknown assurance while accessing sensitive information. Untrusted subjects, however, can leak sensitive information, undermine the TCB's accountability mechanisms, and destroy information integrity. Hence, the security properties needed by many organizations cannot be enforced at the TCSEC security perimeter, i.e., the TCB interface. We propose an alternative approach that redraws the security perimeter of a trusted system so that it encompasses not only a TCSEC TCB but the Controlled Application Set (CAS), a collection of software components for which some assurance of benign behavior has been obtained. Non-CAS components may also be present on a system bird may be used to manipulate only non-sensitive information. The approach advocates a form of balanced assurance in which the assurance sought for CAS components is commensurate with residual security risks they present. We propose practical assurance requirements, including new functional requirements for TCBs. Examples illustrate the applicability of the approach to confidentiality, accountability, and integrity",1063-6900,0-8186-6230-1,,10.1109/CSFW.1994.315938,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=315938,,Access control;Authentication;Content addressable storage;Control systems;Information security;Information systems;Lattices;Robust control;Software safety;Variable speed drives,data integrity;security of data,Controlled Application Set;accountability;accountability mechanisms;confidentiality;information integrity;integrity;security perimeter;sensitive information;trusted computer base;trusted systems evaluation criteria,,0,,27,,,14-16 Jun 1994,14 Jun 1994-16 Jun 1994,IEEE,IEEE Conference Publications
Regulating Societies,"Masum, H.; Tovey, M.; Newmark, C.",,The Reputation Society:How Online Opinions Are Reshaping the Offline World,20150318,2011,,,,,"<P>In making decisions, we often seek advice. Online, we check Amazon recommendations, eBay vendors' histories, TripAdvisor ratings, and even our elected representatives' voting records. These online reputation systems serve as filters for information overload. In this book, experts discuss the benefits and risks of such online tools.The contributors offer expert perspectives that range from philanthropy and open access to science and law, addressing reputation systems in theory and practice. Properly designed reputation systems, they argue, have the potential to create a ""reputation society,"" reshaping society for the better by promoting accountability through the mediated judgments of billions of people. Effective design can also steer systems away from the pitfalls of online opinion sharing by motivating truth-telling, protecting personal privacy, and discouraging digital vigilantism.</P><P>Contributors Madeline Ashby, Jamais Cascio, John Henry Clippinger, Chrysanthos Dellarocas, Cory Doctorow, Randy Farmer, Eric Goldman, Victor Henning, Anthony Hoffmann, Jason Hoyt, Luca Iandoli, Josh Introne, Mark Klein, Mari Kuraishi, Cliff Lampe, Paolo Massa, Hassan Masum, Marc Maxson, Craig Newmark, Michael Nielsen, Lucio Picci, Jan Reichelt, Alex Steffen, Lior Strahilevitz, Mark Tovey, John Whitfield, John Willinsky, Yi-Cheng Zhang, Michael Zimmer</P>",,9780262298476,,,http://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=7039580.pdf&bkn=7040502&pdfType=chapter,,,,,,,,,2011,,,,MIT Press,MIT Press eBook Chapters
Research of accident management information system for hydropower projects,Wu Kun; JianLan Zhou,"Dept. of Control Sci. & Eng., Huazhong Univ. of Sci. & Technol., Wuhan, China","Computer Application and System Modeling (ICCASM), 2010 International Conference on",20101104,2010,2,,V2-358,V2-361,"In order to handle accidents seriously, strengthen the accountability and promote further implementation of responsibility system for production safety, it is necessary to establish a scientific and comprehensive accident management regulation by using advanced information technology to standardize the process of accident management. Beginning with research status, this paper analyzes the shortcomings of current accident management, then proposes the functional requirement of accident management information system and describes the function design as well as the database design. Further more, this paper proposes a solution to solve problems of multi-system integration and data-sharing.",,978-1-4244-7235-2,978-1-4244-7237-6,10.1109/ICCASM.2010.5620828,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5620828,accdient;database;management;repuirement;responsibility;system,Accidents;Computational modeling;Navigation,industrial accidents;information management;occupational safety,accident management information system;data-sharing;database design;function design;hydropower projects;multi-system integration,,0,,9,,,22-24 Oct. 2010,,IEEE,IEEE Conference Publications
Research on electronic payment model,Bo Meng; QianXing Xiong,"Coll. of Comput. Sci. & Technol., Wuhan Univ. of Technol., China","Computer Supported Cooperative Work in Design, 2004. Proceedings. The 8th International Conference on",20041108,2004,1,,597,602 Vol.1,"With birth and expansion of the Internet, many electronic commerce systems have been developed and put into practice. At the same time, several electronic payment models are introduced. We analyze the famous JW model and N.Asokan model that are complicated and not concrete. Based on their works, we introduce the 3e payment model according to the payment tools and N.Asokan model. The 3e payment model includes electronic credit card payment model, electronic cash payment model and electronic check payment model. We compare and analyses the three payment models from the following aspects: actual pay time, transaction information, online/offline, user, current popular degree, anonymity, micro payment, small payment, large payment, database safeguarding, limit on amounts, direct cash-like payment model and direct cheque-like payment model. In the last we classify the available online payment protocols that include VCC, SET, VCPT, CyberCoin, DigiCash, MilliCent, Netcash, NetBill with our 3e payment model. At the same time we discuss the payment protocols properties that include security, accountability, atomicity, anonymity, non-repudiation and fairness.",,0-7803-7941-1,,10.1109/CACWD.2004.1349094,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1349094,,Credit cards;Ear;Protocols;World Wide Web,Internet;electronic money;protocols;security of data;transaction processing,3e payment model;CyberCoin;DigiCash;Internet;JW model;MilliCent;N.Asokan model;NetBill;Netcash;SET;VCC;VCPT;accountability;anonymity;atomicity;database safeguarding;direct cash-like payment model;direct cheque-like payment model;electronic cash payment model;electronic check payment model;electronic commerce systems;electronic credit card payment model;electronic payment model;online payment protocols;payment tools;security,,1,,24,,,26-28 May 2004,,IEEE,IEEE Conference Publications
Risk and Compliance Management Framework for Outsourced Global Software Development,"Magnusson, C.; Sung-Chun Chou","Dept. of Comput. & Syst. Sci., Stockholm Univ., Stockholm, Sweden","Global Software Engineering (ICGSE), 2010 5th IEEE International Conference on",20100927,2010,,,228,233,"After the U.S. Congress enacted the Sarbanes-Oxley Act, the need to guarantee transparency to companies' stakeholders increased substantially. To become SOX compliant, companies are required to base their Corporate Governance on a suitable internal control framework; companies shall provide transparency, accountability and control to the different stakeholders. Financial applications and ERP-systems are critical in this process; if they fail, corporate governance will fail as well. This paper provides a Risk and Compliance Management framework for outsourced GSD of financial applications and ERP-systems. The challenge is to integrate COSO-ERM, ISO 20000 and ISO 27001. We have addressed this challenge by extending the SABSA model to incorporate the integration of these standards. As a result, the framework clarifies the responsibilities of customers and outsourcing companies, thereby providing efficient risk and compliance management.",,978-1-4244-7619-0,978-1-4244-7620-6,10.1109/ICGSE.2010.34,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5581513,COSO-ERM;Compliance;Global Software Development;ISO 20000;ISO 27001;Risk Management;SABSA;SOX,Companies;Computer architecture;ISO standards;Risk management;Security;Software,enterprise resource planning;financial data processing;risk management;software engineering,ERP-systems;SOX compliant;compliance management framework;financial applications;outsourced global software development;risk management framework,,0,,27,,,23-26 Aug. 2010,,IEEE,IEEE Conference Publications
Risk and Safety Program Performance Evaluation and Business Process Modeling,"Kuei-Yung Teng; Thekdi, S.A.; Lambert, J.H.","Weapon Syst. Center, Nat. Defense Univ., Daxi, Taiwan","Systems, Man and Cybernetics, Part A: Systems and Humans, IEEE Transactions on",20121012,2012,42,6,1504,1513,"There is increasing need for agencies to coordinate their interdependent risk assessment, risk management, and risk communication activities in compliance with risk program guidelines. In particular, there is a challenge to measure risk program compliance and maturity to guidelines such as the U.S. Office of Management and Budget (OMB) memorandum “Updated Principles for Risk Analysis” among others. This paper demonstrates a systemic approach to evaluate large-scale risk program maturity with utilization of business process modeling and self-assessment methods. This approach will be helpful to agencies implementing risk guidelines such as those of the OMB, the U.S. Government Accountability Office, the U.S. Department of Homeland Security, the U.S. Department of Defense, and others. This paper will be of interest to risk managers, agencies, and risk and safety analysts engaged in the conception, implementation, and evaluation of risk and safety programs.",1083-4427,,,10.1109/TSMCA.2012.2199306,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6330035,Maturity model;risk analysis;risk management;risk program;safety program;security program;systems engineering,Modeling;Performance evaluation;Risk analysis;Risk management;Safety;Systems engineering and theory,risk analysis;safety,OMB;U.S. Office of Management and Budget;Updated Principles for Risk Analysis;business process modeling;interdependent risk assessment;large-scale risk program maturity evaluation;risk agencies;risk and safety analysts;risk communication activities;risk management;risk managers;risk program compliance measurement;risk program guidelines;risk program performance evaluation;safety program performance evaluation;self-assessment method,,1,,41,,,Nov. 2012,,IEEE,IEEE Journals & Magazines
S2Logger: End-to-End Data Tracking Mechanism for Cloud Data Provenance,"Chun Hui Suen; Ko, R.K.L.; Yu Shyang Tan; Jagadpramana, P.; Bu Sung Lee","Dept. of Comput. Sci., Univ. of Waikato, Hamilton, New Zealand","Trust, Security and Privacy in Computing and Communications (TrustCom), 2013 12th IEEE International Conference on",20131212,2013,,,594,602,"The inability to effectively track data in cloud computing environments is becoming one of the top concerns for cloud stakeholders. This inability is due to two main reasons. Firstly, the lack of data tracking tools built for clouds. Secondly, current logging mechanisms are only designed from a system-centric perspective. There is a need for data-centric logging techniques which can trace data activities (e.g. file creation, edition, duplication, transfers, deletions, etc.) within and across all cloud servers. This will effectively enable full transparency and accountability for data movements in the cloud. In this paper, we introduce S2Logger, a data event logging mechanism which captures, analyses and visualizes data events in the cloud from the data point of view. By linking together atomic data events captured at both file and block level, the resulting sequence of data events depicts the cloud data provenance records throughout the data lifecycle. With this information, we can then detect critical data-related cloud security problems such as malicious actions, data leakages and data policy violations by analysing the data provenance. S2Logger also enables us to address the gaps and inadequacies of existing system-centric security tools.",,,,10.1109/TrustCom.2013.73,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6680891,Cloud Computing;Cloud data provenance;S2Logger;accountability in cloud computing;cloud computing security;cloud computing transparency;data tracing;data tracking;file tracking,Cloud computing;Distributed databases;Kernel;Linux;Monitoring;Security;Virtual machine monitors,cloud computing;data analysis;data loggers;data protection;security of data;system monitoring,S2Logger;atomic data events;cloud computing environments;cloud data provenance;cloud data provenance records;cloud servers;cloud stakeholders;critical data-related cloud security problems;data activities;data event analysis;data event capturing;data event logging mechanism;data event visualization;data leakages;data lifecycle;data movement accountability;data movement transparency;data policy violations;data tracking tools;data-centric logging techniques;end-to-end data tracking mechanism;file creation;file deletions;file duplication;file edition;file transfers;logging mechanisms;malicious actions;system-centric security tools,,4,,40,,,16-18 July 2013,,IEEE,IEEE Conference Publications
SAFIUS - A Secure and Accountable Filesystem over Untrusted Storage,"Sriram, V.; Narayan, G.; Gopinath, K.","Indian Inst. of Sci., Bangalore","Security in Storage Workshop, 2007. SISW '07. Fourth International IEEE",20071127,2007,,,34,45,"We describe SAFIUS, a secure accountable file system that resides over an untrusted storage. SAFIUS provides strong security guarantees like confidentiality, integrity, prevention from rollback attacks, and accountability. SAFIUS also enables read/write sharing of data and provides the standard UNIX-like interface for applications. To achieve accountability with good performance, it uses asynchronous signatures; to reduce the space required for storing these signatures, a novel signature pruning mechanism is used. SAFIUS has been implemented on a GNU/Linux based system modifying OpenGFS. Preliminary performance studies show that SAFIUS has a tolerable overhead for providing secure storage: while it has an overhead of about 50% of OpenGFS in data intensive workloads, it is comparable (or better in some cases) to OpenGFS in metadata intensive workloads.",,978-0-7695-3052-9,,10.1109/SISW.2007.7,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4389743,,Computer security;Conferences;Data security;File systems;Memory;Outsourcing;Protection;Quality management;Secure storage;Storage automation,Linux;meta data;open systems;security of data,GNU;Linux;OpenGFS;SAFIUS;UNIX;accountable file system;data storage;metadata;read-write data sharing,,1,,9,,,27-27 Sept. 2007,,IEEE,IEEE Conference Publications
"Scalable, accountable privacy management for large organizations","Pearson, S.; Rao, P.; Sander, T.; Parry, A.; Paull, A.; Patruni, S.; Dandamudi-Ratnakar, V.; Sharma, P.","HP Labs., Bristol, UK","Enterprise Distributed Object Computing Conference Workshops, 2009. EDOCW 2009. 13th",20091113,2009,,,168,175,"Accountability is emerging as an important theme within the regulatory privacy community. For global corporations, demonstrating accountability is no easy task due to the potentially large number of projects that have privacy sensitive aspects, privacy oversight being a mostly manual process and privacy staff typically being small. So how can a company present proof points that its projects comply with its privacy promises and obligations? In this paper we address this problem by introducing a technology based solution for scalable, accountable privacy management across an organization. We present an Accountability Model Tool (AMT) that addresses the problem of capturing data about business processes in order to determine their privacy compliance. AMT utilizes an intelligent questionnaire with good completeness properties and is based on an augmented rule engine.",,978-1-4244-5563-8,,10.1109/EDOCW.2009.5331996,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5331996,,Australia;Companies;Data privacy;Engines;Global communication;International collaboration;Law;Legal factors;Technology management;Testing,DP management;business data processing;organisational aspects;security of data,accountability model tool;accountable privacy management;augmented rule engine;business process;regulatory privacy community;scalable privacy management;technology based solution,,3,1,23,,,1-4 Sept. 2009,,IEEE,IEEE Conference Publications
Scope of Security Properties of Sanitizable Signatures Revisited,"de Meer, Hermann; Pohls, Henrich C.; Posegga, Joachim; Samelin, Kai",,"Availability, Reliability and Security (ARES), 2013 Eighth International Conference on",20131107,2013,,,188,197,"Sanitizable signature schemes allow for altering signed data in a signer-controlled way by a semi-trusted third party. This is contrary to standard digital signature schemes, which do not permit any modifications by any party without invalidating the signature. Due to transparency, a strong privacy notion, outsiders cannot see if the signature for a message was created by the signer or by the semi-trusted party. Accountability allows the signer to prove to outsiders if a message was original or touched by the semi-trusted party. Currently, block-level accountability requires to drop transparency. We allow for accountability for sanitizable signatures with transparency on the block-level. Additionally, we generalize the concept of block-level properties to groups. This offers a even more fine-grained control and leads to more efficient schemes. We prove that group-level definitions imply both the block-level and message-level notions. We derive a provably secure construction, achieving our enhanced notions. A further modification of our construction achieves efficient group-level non-interactive public accountability. This construction only requires a constant amount of signature generations to achieve this property. Finally, we have implemented our constructions and the scheme introduced by Brzuska et al. at PKC '09 and provide a detailed performance analysis of our reference implementations.",,,,10.1109/ARES.2013.26,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6657240,,Educational institutions;Games;Licenses;Privacy;Public key;Standards,,,,0,,28,,,2-6 Sept. 2013,,IEEE,IEEE Conference Publications
Securing First-Hop Data Provenance for Bodyworn Devices Using Wireless Link Fingerprints,"Ali, S.T.; Sivaraman, V.; Ostry, D.; Tsudik, G.; Jha, S.","Univ. of New South Wales, Sydney, NSW, Australia","Information Forensics and Security, IEEE Transactions on",20141112,2014,9,12,2193,2204,"Wireless bodyworn sensing devices are fast becoming popular for fitness, sports training, and personalized healthcare applications. Securing data generated by these devices is essential if they are to be integrated into the current health infrastructure and employed in medical applications. In this paper, we propose a mechanism to secure the data provenance for these devices by exploiting spatio-temporal characteristics of the wireless channel that these devices use for communication. Our solution enables two parties to generate closely matching link fingerprints, which uniquely associate a data session with a wireless link such that a third party can later verify the details of the transaction, particularly the wireless link on which the data was transmitted. These fingerprints are very hard for an eavesdropper to forge; they are lightweight compared with traditional provenance mechanisms and enable interesting security properties such as accountability, nonrepudiation, and resist man-in-the-middle attacks. We validate our technique with experiments using bodyworn sensors in scenarios approximating actual device deployment and present some extensions, which reduce energy consumption. We believe this is a promising first step toward using wireless-link characteristics for the data provenance in body area networks.",1556-6013,,,10.1109/TIFS.2014.2357998,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6898844,Body area networks;data provenance;physical layer security,Body area networks;Communication system security;Cryptography;Physical layer;Wearable sensors;Wireless communication;Wireless sensor networks,body area networks;health care;radio links;telecommunication security;wireless channels,body area networks;bodyworn sensors;closely matching link fingerprints;data session;device deployment;energy consumption;first-hop data provenance;fitness;health infrastructure;medical applications;personalized healthcare applications;security properties;spatio-temporal characteristics;sports training;wireless bodyworn sensing devices;wireless channel;wireless link fingerprints,,0,,50,,2014-09-15,Dec. 2014,,IEEE,IEEE Journals & Magazines
Security and Privacy by Declarative Design,"Maffei, M.; Pecina, K.; Reinert, M.","Saarland Univ., Saarbrucken, Germany","Computer Security Foundations Symposium (CSF), 2013 IEEE 26th",20130912,2013,,,81,96,"The privacy of users has rapidly become one of the most pervasive and stringent requirements in distributed computing. Designing and implementing privacy-preserving distributed systems, however, is challenging since these systems also have to fulfill seemingly conflicting security properties and system requirements: e.g., authorization and accountability require some form of user authentication and session management necessarily involves some form of user tracking. In this work, we present a solution based on declarative design. The core component of our framework is a logic-based declarative API for data processing that exports methods to conveniently specify the system architecture and the intended security properties, and conceals the cryptographic realization. Invisible to the programmer, the implementation of this API relies on a powerful combination of digital signatures, non-interactive zero-knowledge proofs of knowledge, pseudonyms, and reputation lists. We formally proved that the cryptographic implementation enforces the security properties expressed in the declarative specification. The systems produced by our framework enjoy interoperability and open-endedness: they can easily be extended to offer new services and cryptographic data can be shared and processed by different services, without requiring any extra bootstrapping phase or interaction among parties. We implemented the API in Java and conducted an experimental evaluation to demonstrate the practicality of our approach.",,,,10.1109/CSF.2013.13,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6595822,,Authorization;Cryptography;Data privacy;Data processing;Medical services;Privacy,Java;application program interfaces;cryptography;data privacy;digital signatures;formal specification;open systems,Java;cryptographic realization;data processing;declarative design;declarative specification;digital signatures;distributed computing;interoperability;logic-based declarative API;noninteractive zero-knowledge proof;open-endedness;privacy-preserving distributed systems;pseudonym;reputation lists;security properties;session management;system requirements;user authentication;user tracking,,1,,73,,,26-28 June 2013,,IEEE,IEEE Conference Publications
Security and Privacy in Cloud Computing,Zhifeng Xiao; Yang Xiao,"Dept. of Comput. Sci., Univ. of Alabama, Tuscaloosa, AL, USA","Communications Surveys & Tutorials, IEEE",20130502,2013,15,2,843,859,"Recent advances have given rise to the popularity and success of cloud computing. However, when outsourcing the data and business application to a third party causes the security and privacy issues to become a critical concern. Throughout the study at hand, the authors obtain a common goal to provide a comprehensive review of the existing security and privacy issues in cloud environments. We have identified five most representative security and privacy attributes (i.e., confidentiality, integrity, availability, accountability, and privacy-preservability). Beginning with these attributes, we present the relationships among them, the vulnerabilities that may be exploited by attackers, the threat models, as well as existing defense strategies in a cloud scenario. Future research directions are previously determined for each attribute.",1553-877X,,,10.1109/SURV.2012.060912.00182,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6238281,accountability;availability;cloud computing;confidentiality;integrity;privacy;security;trust,Biological system modeling;Cloud computing;Computational modeling;Network security;Outsourcing;Privacy;Trust management,cloud computing;data privacy,accountability;availability;cloud computing;confidentiality;defense strategy;integrity;privacy issues;privacy-preservability;security issues;threat models,,18,,134,,2012-07-12,Second Quarter 2013,,IEEE,IEEE Journals & Magazines
