"An ID database for post-referendum Scotland? A legal-contextual analysis","Datenschutz und Datensicherheit - DuD","","39","9","10.1007/s11623-015-0483-8","Burkhard Schafer","2015","http://link.springer.com/article/10.1007/s11623-015-0483-8","Article"
"TiQi: answering unstructured natural language trace queries","Requirements Engineering","","20","3","10.1007/s00766-015-0224-4","Piotr PruskiSugandha LoharWilliam GossAlexander RasinJane Cleland-Huang","2015","http://link.springer.com/article/10.1007/s00766-015-0224-4","Article"
"Innovation indices: the need for positioning them where they properly belong","Scientometrics","","104","3","10.1007/s11192-015-1632-4","Jan Kozłowski","2015","http://link.springer.com/article/10.1007/s11192-015-1632-4","Article"
"Mike Smith: Targeted: How Technology is Revolutionizing Advertising and the Way Companies Reach Consumers","Publishing Research Quarterly","","31","3","10.1007/s12109-015-9419-2","Thomas R. Troland","2015","http://link.springer.com/article/10.1007/s12109-015-9419-2","Article"
"Goal programming model for management accounting and auditing: a new typology","Annals of Operations Research","","","","10.1007/s10479-015-1969-3","Belaid AouniSheila McGillisMustafa Elkasih Abdulkarim","2015","http://link.springer.com/article/10.1007/s10479-015-1969-3","Article"
"Erratum to: Emotions in context: examining pervasive affective sensing systems, applications, and analyses","Personal and Ubiquitous Computing","","","","10.1007/s00779-015-0869-5","Eiman KanjoLuluah Al-HusainAlan Chamberlain","2015","http://link.springer.com/article/10.1007/s00779-015-0869-5","Article"
"E-government implementation: A bird’s eye view of issues relating to costs, opportunities, benefits and risks","Information Systems Frontiers","","17","4","10.1007/s10796-013-9472-3","Vishanth WeerakkodyZahir IraniHabin LeeIbrahim OsmanNitham Hindi","2015","http://link.springer.com/article/10.1007/s10796-013-9472-3","Article"
"From the bench to the bedside in the big data age: ethics and practices of consent and privacy for clinical genomics and personalized medicine","Ethics and Information Technology","","","","10.1007/s10676-015-9373-x","Peter A. Chow-WhiteMaggie MacAulayAnita ChartersPaulina Chow","2015","http://link.springer.com/article/10.1007/s10676-015-9373-x","Article"
"Multi-criteria decision making for choosing socially responsible investment within a behavioral portfolio theory framework: a new way of investing into a crisis environment","Annals of Operations Research","","","","10.1007/s10479-015-1947-9","Amelia Bilbao-TerolMar Arenas-ParraVerónica Cañal-FernándezCelia Bilbao-Terol","2015","http://link.springer.com/article/10.1007/s10479-015-1947-9","Article"
"Green software requirements and measurement: random decision forests-based software energy consumption profiling","Requirements Engineering","","","","10.1007/s00766-015-0234-2","Mohamed Amine BeghouraAbdelhak BoubetraAbdallah Boukerram","2015","http://link.springer.com/article/10.1007/s00766-015-0234-2","Article"
"Systems performance prediction using requirements quality attributes classification","Requirements Engineering","","","","10.1007/s00766-015-0232-4","John L. DarganJames S. WasekEnrique Campos-Nanez","2015","http://link.springer.com/article/10.1007/s00766-015-0232-4","Article"
"Socially responsible service operations management: an overview","Annals of Operations Research","","230","1","10.1007/s10479-015-1839-z","Hosang JungChi-Guhn LeeChelsea C. White III","2015","http://link.springer.com/article/10.1007/s10479-015-1839-z","Article"
"Components of service value in business-to-business Cloud Computing","Journal of Cloud Computing","","4","1","10.1186/s13677-015-0040-x","Roland S. PadillaSimon K. MiltonLester W. Johnson","2015","http://link.springer.com/article/10.1186/s13677-015-0040-x","Article"
"Sharing big biomedical data","Journal of Big Data","","2","1","10.1186/s40537-015-0016-1","Arthur W TogaIvo D Dinov","2015","http://link.springer.com/article/10.1186/s40537-015-0016-1","Article"
"Recognition and pseudonymisation of medical records for secondary use","Medical & Biological Engineering & Computing","","","","10.1007/s11517-015-1322-7","Johannes HeurixStefan FenzAntonio RellaThomas Neubauer","2015","http://link.springer.com/article/10.1007/s11517-015-1322-7","Article"
"Security transparency: the next frontier for security research in the cloud","Journal of Cloud Computing","","4","1","10.1186/s13677-015-0037-5","Moussa OuedraogoSeverine MignonHerve CholezSteven FurnellEric Dubois","2015","http://link.springer.com/article/10.1186/s13677-015-0037-5","Article"
"On the security of international data exchange services for e-governance systems","Datenschutz und Datensicherheit - DuD","","39","7","10.1007/s11623-015-0452-2","Kim HartmannChristoph Steup","2015","http://link.springer.com/article/10.1007/s11623-015-0452-2","Article"
"On the adoption of personal health records: some problematic issues for patient empowerment","Ethics and Information Technology","","17","2","10.1007/s10676-015-9365-x","Paraskevas VezyridisStephen Timmons","2015","http://link.springer.com/article/10.1007/s10676-015-9365-x","Article"
"A descriptive study of Microsoft’s threat modeling technique","Requirements Engineering","","20","2","10.1007/s00766-013-0195-2","Riccardo ScandariatoKim WuytsWouter Joosen","2015","http://link.springer.com/article/10.1007/s00766-013-0195-2","Article"
"A meta-analysis of existing research on citizen adoption of e-government","Information Systems Frontiers","","17","3","10.1007/s10796-013-9431-z","Nripendra P. RanaYogesh K. DwivediMichael D. Williams","2015","http://link.springer.com/article/10.1007/s10796-013-9431-z","Article"
"How has your science data grown? Digital curation and the human factor: a critical literature review","Archival Science","","15","2","10.1007/s10502-014-9236-y","Alex H. Poole","2015","http://link.springer.com/article/10.1007/s10502-014-9236-y","Article"
"An overview of modeling and simulation using content analysis","Scientometrics","","103","3","10.1007/s11192-015-1578-6","Saikou Y. DialloRoss J. GoreJose J. PadillaChristopher J. Lynch","2015","http://link.springer.com/article/10.1007/s11192-015-1578-6","Article"
"Monitoring of temporal first-order properties with aggregations","Formal Methods in System Design","","46","3","10.1007/s10703-015-0222-7","David BasinFelix KlaedtkeSrdjan MarinovicEugen Zălinescu","2015","http://link.springer.com/article/10.1007/s10703-015-0222-7","Article"
"The anti-counterfeiting trade agreement: the ethical analysis of a failure, and its lessons","Ethics and Information Technology","","17","2","10.1007/s10676-015-9374-9","Luciano Floridi","2015","http://link.springer.com/article/10.1007/s10676-015-9374-9","Article"
"Building Customer Trust in Cloud Computing with an ICT-Enabled Global Regulatory Body","Wireless Personal Communications","","","","10.1007/s11277-015-2729-z","Al-Sakib Khan PathanMohssen M. Z. E. Mohammed","2015","http://link.springer.com/article/10.1007/s11277-015-2729-z","Article"
"Automating trade-off analysis of security requirements","Requirements Engineering","","","","10.1007/s00766-015-0229-z","Liliana PasqualePaola SpoletiniMazeiar SalehieLuca CavallaroBashar Nuseibeh","2015","http://link.springer.com/article/10.1007/s00766-015-0229-z","Article"
"Development and Implementation of a Safety Management System in a Lean Airline","Cognition, Technology & Work","","17","2","10.1007/s10111-014-0297-8","Pernilla UlfvengrenSiobhán Corrigan","2015","http://link.springer.com/article/10.1007/s10111-014-0297-8","Article"
"The evaluation of change","Cognition, Technology & Work","","17","2","10.1007/s10111-014-0296-9","Nick McDonald","2015","http://link.springer.com/article/10.1007/s10111-014-0296-9","Article"
"Emotions in context: examining pervasive affective sensing systems, applications, and analyses","Personal and Ubiquitous Computing","","","","10.1007/s00779-015-0842-3","Eiman KanjoLuluah Al-HusainAlan Chamberlain","2015","http://link.springer.com/article/10.1007/s00779-015-0842-3","Article"
"Self-determination and archival autonomy: advocating activism","Archival Science","","","","10.1007/s10502-015-9244-6","Joanne EvansSue McKemmishElizabeth DanielsGavan McCarthy","2015","http://link.springer.com/article/10.1007/s10502-015-9244-6","Article"
"A web-based community-building archives project: a case study of Kids in Birmingham 1963","Archival Science","","","","10.1007/s10502-015-9246-4","Sonia YacoAnn JimersonLaura Caldwell AndersonChanda Temple","2015","http://link.springer.com/article/10.1007/s10502-015-9246-4","Article"
"Assessing the role of IT-enabled process virtualization on green IT adoption","Information Systems Frontiers","","","","10.1007/s10796-015-9556-3","Manoj ThomasDaniela CostaTiago Oliveira","2015","http://link.springer.com/article/10.1007/s10796-015-9556-3","Article"
"Emerging issues for education in E-discovery for electronic health records","Security Informatics","","4","1","10.1186/s13388-015-0017-9","Shuai YuanRaghav H RaoShambhu Upadhyaya","2015","http://link.springer.com/article/10.1186/s13388-015-0017-9","Article"
"Semantic enrichment of longitudinal clinical study data using the CDISC standards and the semantic statistics vocabularies","Journal of Biomedical Semantics","","6","1","10.1186/s13326-015-0012-6","Hugo LerouxLaurent Lefort","2015","http://link.springer.com/article/10.1186/s13326-015-0012-6","Article"
"The Internet of Things—A survey of topics and trends","Information Systems Frontiers","","17","2","10.1007/s10796-014-9489-2","Andrew WhitmoreAnurag AgarwalLi Da Xu","2015","http://link.springer.com/article/10.1007/s10796-014-9489-2","Article"
"A scoping review of cloud computing in healthcare","BMC Medical Informatics and Decision Making","","15","1","10.1186/s12911-015-0145-7","Lena GriebelHans-Ulrich ProkoschFelix KöpckeDennis ToddenrothJan ChristophInes LebIgor EngelMartin Sedlmayr","2015","http://link.springer.com/article/10.1186/s12911-015-0145-7","Article"
"Preventing phone theft and robbery: the need for government action and international coordination","Crime Science","","4","1","10.1186/s40163-014-0015-0","Graham Farrell","2015","http://link.springer.com/article/10.1186/s40163-014-0015-0","Article"
"Not just another focus group: making the case for the nominal group technique in criminology","Crime Science","","4","1","10.1186/s40163-014-0016-z","Freya Vander Laenen","2015","http://link.springer.com/article/10.1186/s40163-014-0016-z","Article"
"eFRIEND: an ethical framework for intelligent environments development","Ethics and Information Technology","","17","1","10.1007/s10676-014-9358-1","Simon JonesSukhvinder HaraJuan Carlos Augusto","2015","http://link.springer.com/article/10.1007/s10676-014-9358-1","Article"
"GaiusT: supporting the extraction of rights and obligations for regulatory compliance","Requirements Engineering","","20","1","10.1007/s00766-013-0181-8","Nicola ZeniNadzeya KiyavitskayaLuisa MichJames R. CordyJohn Mylopoulos","2015","http://link.springer.com/article/10.1007/s00766-013-0181-8","Article"
"The Role of Context in Cognitive Systems","Journal of Signal Processing Systems","","78","3","10.1007/s11265-014-0885-0","James NeelPeter CookNeal MellenIhsan AkbarDaniel DevasirvathamCharles SheeheBob Schutz","2015","http://link.springer.com/article/10.1007/s11265-014-0885-0","Article"
"Cyber security information exchange to gain insight into the effects of cyber threats and incidents","e & i Elektrotechnik und Informationstechnik","","132","2","10.1007/s00502-015-0289-2","Frank FransenAndre SmuldersRichard Kerkdijk","2015","http://link.springer.com/article/10.1007/s00502-015-0289-2","Article"
"Digital transformations and the archival nature of surrogates","Archival Science","","15","1","10.1007/s10502-014-9219-z","Paul Conway","2015","http://link.springer.com/article/10.1007/s10502-014-9219-z","Article"
"Use of electronic dietary assessment tools in primary care: an interdisciplinary perspective","BMC Medical Informatics and Decision Making","","15","1","10.1186/s12911-015-0138-6","Carolina BonillaPaula BrauerDawna RoyallHeather KellerRhona M HanningAlba DiCenso","2015","http://link.springer.com/article/10.1186/s12911-015-0138-6","Article"
"Identifying patients at risk of deterioration in the Joint Emergency Department","Cognition, Technology & Work","","","","10.1007/s10111-015-0327-1","Thomas SchmidtUffe Kock Wiil","2015","http://link.springer.com/article/10.1007/s10111-015-0327-1","Article"
"Perspectives on healthcare safety and quality: selected papers from the 2nd Nordic Conference on Research in Patient Safety and Quality in Healthcare","Cognition, Technology & Work","","17","1","10.1007/s10111-014-0315-x","Henning Boje AndersenHenriette LipczakKnut Borch-Johnsen","2015","http://link.springer.com/article/10.1007/s10111-014-0315-x","Article"
"Failure of large transformation projects from the viewpoint of complex adaptive systems: Management principles for dealing with project dynamics","Information Systems Frontiers","","17","1","10.1007/s10796-014-9511-8","Marijn JanssenHaiko van der VoortAnne Fleur van Veenstra","2015","http://link.springer.com/article/10.1007/s10796-014-9511-8","Article"
"Police performance measurement: an annotated bibliography","Crime Science","","4","1","10.1186/s40163-014-0011-4","Neena TiwanaGary BassGraham Farrell","2015","http://link.springer.com/article/10.1186/s40163-014-0011-4","Article"
"Building a security reference architecture for cloud systems","Requirements Engineering","","","","10.1007/s00766-014-0218-7","Eduardo B. FernandezRaul MongeKeiko Hashizume","2015","http://link.springer.com/article/10.1007/s00766-014-0218-7","Article"
"Accountability for Data Governance in the Cloud","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_1","Massimo FeliciSiani Pearson","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_1","Chapter"
"HCI Requirements for Transparency and Accountability Tools for Cloud Service Chains","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_4","Simone Fischer-HübnerJohn Sören PetterssonJulio Angulo","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_4","Chapter"
"Standards for Accountability in the Cloud","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_12","Alain PannetratJesus Luna","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_12","Chapter"
"Legal Aspects of Cloud Accountability","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_10","Brian DziminskiNiamh Christina Gleeson","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_10","Chapter"
"Understanding the Cloud: The Social Implications of Cloud Computing and the Need for Accountability","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_9","Maartje G. H. NiezenWouter M. P. Steijn","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_9","Chapter"
"Metrics for Accountability in the Cloud","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_6","Carmen Fernández-GagoDavid Nuñez","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_6","Chapter"
"Applying Finite State Process Algebra to Formally Specify a Computational Model of Security Requirements in the Key2phone-Mobile Access Solution","Formal Methods for Industrial Critical Systems","","","","10.1007/978-3-319-19458-5_9","Sunil ChaudharyLinfeng LiEleni BerkiMarko HeleniusJuha KelaMarkku Turunen","2015","http://link.springer.com/chapter/10.1007/978-3-319-19458-5_9","Chapter"
"Accountability-Preserving Anonymous Delivery of Cloud Services","Trust, Privacy and Security in Digital Business","","","","10.1007/978-3-319-22906-5_10","F. BuccafurriG. LaxS. NicolazzoA. Nocera","2015","http://link.springer.com/chapter/10.1007/978-3-319-22906-5_10","Chapter"
"A-PPL: An Accountability Policy Language","Data Privacy Management, Autonomous Spontaneous Security, and Security Assurance","","","","10.1007/978-3-319-17016-9_21","Monir AzraouiKaoutar ElkhiyaouiMelek ÖnenKarin BernsmedAnderson Santana De OliveiraJakub Sendor","2015","http://link.springer.com/chapter/10.1007/978-3-319-17016-9_21","Chapter"
"Privacy Principles: Towards a Common Privacy Audit Methodology","Trust, Privacy and Security in Digital Business","","","","10.1007/978-3-319-22906-5_17","Eleni-Laskarina MakriCostas Lambrinoudakis","2015","http://link.springer.com/chapter/10.1007/978-3-319-22906-5_17","Chapter"
"Models for Cloud Risk Assessment: A Tutorial","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_7","Erdal Cayirci","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_7","Chapter"
"Designing Privacy-Aware Systems in the Cloud","Trust, Privacy and Security in Digital Business","","","","10.1007/978-3-319-22906-5_9","Christos Kalloniatis","2015","http://link.springer.com/chapter/10.1007/978-3-319-22906-5_9","Chapter"
"Accountability and Security in the Cloud","Lecture Notes in Computer Science","","","","10.1007/978-3-319-17199-9","Massimo FeliciCarmen Fernández-Gago","2015","http://link.springer.com/book/10.1007/978-3-319-17199-9","Book"
"Privacy by Design in Practice: Reasoning about Privacy Properties of Biometric System Architectures","FM 2015: Formal Methods","","","","10.1007/978-3-319-19249-9_7","Julien BringerHervé ChabanneDaniel Le MétayerRoch Lescuyer","2015","http://link.springer.com/chapter/10.1007/978-3-319-19249-9_7","Chapter"
"Privacy-Preserving Identity Management as a Service","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_5","David NuñezIsaac AgudoJavier Lopez","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_5","Chapter"
"Anonymous-CPABE: Privacy Preserved Content Disclosure for Data Sharing in Cloud","Architecture of Computing Systems – ARCS 2015","","","","10.1007/978-3-319-16086-3_12","S. SabithaM. S. Rajasree","2015","http://link.springer.com/chapter/10.1007/978-3-319-16086-3_12","Chapter"
"Type-Based Verification of Electronic Voting Protocols","Principles of Security and Trust","","","","10.1007/978-3-662-46666-7_16","Véronique CortierFabienne EignerSteve KremerMatteo MaffeiCyrille Wiedling","2015","http://link.springer.com/chapter/10.1007/978-3-662-46666-7_16","Chapter"
"Formal Verification of Privacy Properties in Electric Vehicle Charging","Engineering Secure Software and Systems","","","","10.1007/978-3-319-15618-7_2","Marouane FazouaneHenning KoppRens W. van der HeijdenDaniel Le MétayerFrank Kargl","2015","http://link.springer.com/chapter/10.1007/978-3-319-15618-7_2","Chapter"
"The New South Wales iVote System: Security Failures and Verification Flaws in a Live Online Election","E-Voting and Identity","","","","10.1007/978-3-319-22270-7_3","J. Alex HaldermanVanessa Teague","2015","http://link.springer.com/chapter/10.1007/978-3-319-22270-7_3","Chapter"
"Compliance of the LinkedIn Privacy Policy with the Principles of the ISO 29100:2011 Standard","Web Information Systems Engineering – WISE 2014 Workshops","","","","10.1007/978-3-319-20370-6_6","Alexandra MichotaSokratis Katsikas","2015","http://link.springer.com/chapter/10.1007/978-3-319-20370-6_6","Chapter"
"BPM Supported Privacy by Design for Cross-Organization Business Processes","Service-Oriented Computing - ICSOC 2014 Workshops","","","","10.1007/978-3-319-22885-3_7","Jovan StevovicPaolo SottoviaMaurizio MarcheseGiampaolo Armellin","2015","http://link.springer.com/chapter/10.1007/978-3-319-22885-3_7","Chapter"
"On the Adoption of Security SLAs in the Cloud","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_2","Valentina CasolaAlessandra De BenedictisMassimiliano Rak","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_2","Chapter"
"Towards Inherent Privacy Awareness in Workflows","Data Privacy Management, Autonomous Spontaneous Security, and Security Assurance","","","","10.1007/978-3-319-17016-9_7","Maria N. KoukoviniEugenia I. PapagiannakopoulouGeorgios V. LioudakisNikolaos DellasDimitra I. KaklamaniIakovos S. Venieris","2015","http://link.springer.com/chapter/10.1007/978-3-319-17016-9_7","Chapter"
"PriCL: Creating a Precedent, a Framework for Reasoning about Privacy Case Law","Principles of Security and Trust","","","","10.1007/978-3-662-46666-7_18","Michael BackesFabian BendunJörg HoffmannNinja Marnau","2015","http://link.springer.com/chapter/10.1007/978-3-662-46666-7_18","Chapter"
"A Taxonomy of Requirements for the Privacy Goal Transparency","Trust, Privacy and Security in Digital Business","","","","10.1007/978-3-319-22906-5_15","Rene MeisRoman WirtzMaritta Heisel","2015","http://link.springer.com/chapter/10.1007/978-3-319-22906-5_15","Chapter"
"Securing Electronic Medical Record and Electronic Health Record Systems Through an Improved Access Control","Health Information Science","","","","10.1007/978-3-319-19156-0_3","Pasupathy VimalachandranHua WangYanchun Zhang","2015","http://link.springer.com/chapter/10.1007/978-3-319-19156-0_3","Chapter"
"Cloud Accountability: Glossary of Terms and Definitions","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_13","Massimo Felici","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_13","Chapter"
"Embedding Stakeholder Values in the Requirements Engineering Process","Requirements Engineering: Foundation for Software Quality","","","","10.1007/978-3-319-16101-3_23","Maaike HarbersChristian DetweilerMark A. Neerincx","2015","http://link.springer.com/chapter/10.1007/978-3-319-16101-3_23","Chapter"
"Insider Threats: The Major Challenge to Security Risk Management","Human Aspects of Information Security, Privacy, and Trust","","","","10.1007/978-3-319-20376-8_58","Teresa PereiraHenrique Santos","2015","http://link.springer.com/chapter/10.1007/978-3-319-20376-8_58","Chapter"
"Understanding the User’s Acceptance of a Sensor-Based Ambient Assisted Living Application","Human Behavior Understanding","","","","10.1007/978-3-319-24195-1_2","Christina JaschinskiSomaya Ben Allouch","2015","http://link.springer.com/chapter/10.1007/978-3-319-24195-1_2","Chapter"
"Definition of Data Sharing Agreements","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_11","Marina EgeaIlaria MatteucciPaolo MoriMarinella Petrocchi","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_11","Chapter"
"End-to-End Verifiable Elections in the Standard Model","Advances in Cryptology - EUROCRYPT 2015","","","","10.1007/978-3-662-46803-6_16","Aggelos KiayiasThomas ZachariasBingsheng Zhang","2015","http://link.springer.com/chapter/10.1007/978-3-662-46803-6_16","Chapter"
"Living with Listening Services: Privacy and Control in IoT","Internet Science","","","","10.1007/978-3-319-18609-2_8","Donald McMillanAntoine Loriette","2015","http://link.springer.com/chapter/10.1007/978-3-319-18609-2_8","Chapter"
"Biometric Identification in eHealthcare: Learning from the Cases of Russia and Italy","Electronic Government and the Information Systems Perspective","","","","10.1007/978-3-319-22389-6_8","Polina KachurinaFrancesco BuccafurriLyudmila Bershadskaya (Vidiasova)Elena BershadskayaDmitrii Trutnev","2015","http://link.springer.com/chapter/10.1007/978-3-319-22389-6_8","Chapter"
"A Certification Framework for Cloud Security Properties: The Monitoring Path","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_3","Marina EgeaKhaled MahbubGeorge SpanoudakisMaria Rosa Vieira","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_3","Chapter"
"Using COBIT 5 for Risk to Develop Cloud Computing SLA Evaluation Templates","Service-Oriented Computing - ICSOC 2014 Workshops","","","","10.1007/978-3-319-22885-3_21","Onyeka IllohShaun AghiliSergey Butakov","2015","http://link.springer.com/chapter/10.1007/978-3-319-22885-3_21","Chapter"
"GovOps: The Missing Link for Governance in Software-Defined IoT Cloud Systems","Service-Oriented Computing - ICSOC 2014 Workshops","","","","10.1007/978-3-319-22885-3_3","Stefan NasticChristian InzingerHong-Linh TruongSchahram Dustdar","2015","http://link.springer.com/chapter/10.1007/978-3-319-22885-3_3","Chapter"
"Aesthetics as Incentive: Privacy in a Presence Culture","Quantum Interaction","","","","10.1007/978-3-319-15931-7_13","Christian Flender","2015","http://link.springer.com/chapter/10.1007/978-3-319-15931-7_13","Chapter"
"A Framework for Analyzing Verifiability in Traditional and Electronic Exams","Information Security Practice and Experience","","","","10.1007/978-3-319-17533-1_35","Jannik DreierRosario GiustolisiAli KassemPascal LafourcadeGabriele Lenzini","2015","http://link.springer.com/chapter/10.1007/978-3-319-17533-1_35","Chapter"
"Social Media in Health Care","HCI in Business","","","","10.1007/978-3-319-20895-4_8","Brenda EschenbrennerFiona Fui-Hoon Nah","2015","http://link.springer.com/chapter/10.1007/978-3-319-20895-4_8","Chapter"
"Using Societal Impact Assessment (SIA) to Improve Technological Development in the Field of Crime Prevention","Social Informatics","","","","10.1007/978-3-319-15168-7_16","Gemma Galdon ClavellPhilippe M. Frowd","2015","http://link.springer.com/chapter/10.1007/978-3-319-15168-7_16","Chapter"
"Formal Verification of e-Reputation Protocols","Foundations and Practice of Security","","","","10.1007/978-3-319-17040-4_16","Ali KassemPascal LafourcadeYassine Lakhnech","2015","http://link.springer.com/chapter/10.1007/978-3-319-17040-4_16","Chapter"
"Factors Impacting the Effort Required to Fix Security Vulnerabilities","Information Security","","","","10.1007/978-3-319-23318-5_6","Lotfi ben OthmaneGolriz ChehraziEric BoddenPetar TsalovskiAchim D. BruckerPhilip Miseldine","2015","http://link.springer.com/chapter/10.1007/978-3-319-23318-5_6","Chapter"
"Emerging Issues and Trends in Formal Methods in Cryptographic Protocol Analysis: Twelve Years Later","Logic, Rewriting, and Concurrency","","","","10.1007/978-3-319-23165-5_22","Catherine Meadows","2015","http://link.springer.com/chapter/10.1007/978-3-319-23165-5_22","Chapter"
"Agent-Based Evidence Collection in Cloud Computing","Accountability and Security in the Cloud","","","","10.1007/978-3-319-17199-9_8","Philipp RufThomas RübsamenChristoph Reich","2015","http://link.springer.com/chapter/10.1007/978-3-319-17199-9_8","Chapter"
"Current and Future Challenges of Geospatial Semantic Web","Geospatial Semantic Web","","","","10.1007/978-3-319-17801-1_7","Chuanrong ZhangTian ZhaoWeidong Li","2015","http://link.springer.com/chapter/10.1007/978-3-319-17801-1_7","Chapter"
"Learning How to Prevent Return-Oriented Programming Efficiently","Engineering Secure Software and Systems","","","","10.1007/978-3-319-15618-7_6","David PfaffSebastian HackChristian Hammer","2015","http://link.springer.com/chapter/10.1007/978-3-319-15618-7_6","Chapter"
"Non-interactive Revocable Identity-Based Access Control over e-Healthcare Records","Information Security Practice and Experience","","","","10.1007/978-3-319-17533-1_33","Yunya ZhouJianwei LiuHua DengBo QinLei Zhang","2015","http://link.springer.com/chapter/10.1007/978-3-319-17533-1_33","Chapter"
"Dependable Healthcare Service Automation: A Holistic Approach","Advanced Intelligent Computing Theories and Applications","","","","10.1007/978-3-319-22053-6_82","Kaiyu WanVangalur Alagar","2015","http://link.springer.com/chapter/10.1007/978-3-319-22053-6_82","Chapter"
"Access Control and Obligations in the Category-Based Metamodel: A Rewrite-Based Semantics","Logic-Based Program Synthesis and Transformation","","","","10.1007/978-3-319-17822-6_9","Sandra AlvesAnatoli DegtyarevMaribel Fernández","2015","http://link.springer.com/chapter/10.1007/978-3-319-17822-6_9","Chapter"
"Ciphers for MPC and FHE","Advances in Cryptology -- EUROCRYPT 2015","","","","10.1007/978-3-662-46800-5_17","Martin R. AlbrechtChristian RechbergerThomas SchneiderTyge TiessenMichael Zohner","2015","http://link.springer.com/chapter/10.1007/978-3-662-46800-5_17","Chapter"
"Survey on Risk Management Based on Information Security Psychology","Human-Computer Interaction: Users and Contexts","","","","10.1007/978-3-319-21006-3_38","Yasuko FukuzawaMasaki SamejimaHiroshi Ujita","2015","http://link.springer.com/chapter/10.1007/978-3-319-21006-3_38","Chapter"
"An Approach to Assure Dependability Through ArchiMate","Computer Safety, Reliability, and Security","","","","10.1007/978-3-319-24249-1_5","Shuichiro Yamamoto","2015","http://link.springer.com/chapter/10.1007/978-3-319-24249-1_5","Chapter"
"Citizen-to-Citizen vs. Citizen-to-Government eParticipation in Uganda: Implications for Research and Practice","Electronic Participation","","","","10.1007/978-3-319-22500-5_8","Wairagala WakabiÅke Grönlund","2015","http://link.springer.com/chapter/10.1007/978-3-319-22500-5_8","Chapter"
"Risk-Aware Information Disclosure","Data Privacy Management, Autonomous Spontaneous Security, and Security Assurance","","","","10.1007/978-3-319-17016-9_17","Alessandro ArmandoMichele BezziNadia MetouiAntonino Sabetta","2015","http://link.springer.com/chapter/10.1007/978-3-319-17016-9_17","Chapter"
"An Analytical Survey of Provenance Sanitization","Provenance and Annotation of Data and Processes","","","","10.1007/978-3-319-16462-5_9","James CheneyRoly Perera","2015","http://link.springer.com/chapter/10.1007/978-3-319-16462-5_9","Chapter"
"Electronic Data Safes as an Infrastructure for Transformational Government? A Case Study","Electronic Government","","","","10.1007/978-3-319-22479-4_19","Joachim PfisterGerhard Schwabe","2015","http://link.springer.com/chapter/10.1007/978-3-319-22479-4_19","Chapter"
"Research and Challenges on Bitcoin Anonymity","Data Privacy Management, Autonomous Spontaneous Security, and Security Assurance","","","","10.1007/978-3-319-17016-9_1","Jordi Herrera-Joancomartí","2015","http://link.springer.com/chapter/10.1007/978-3-319-17016-9_1","Chapter"
"Innovations in Promoting Sustainable Development: The Local Implementation Plan Designed by the Province of Potenza","Computational Science and Its Applications -- ICCSA 2015","","","","10.1007/978-3-319-21407-8_54","Francesco ScorzaAlessandro Attolico","2015","http://link.springer.com/chapter/10.1007/978-3-319-21407-8_54","Chapter"
"Italian Open Government Strategy in National and Regional Regulation","Electronic Government and the Information Systems Perspective","","","","10.1007/978-3-319-22389-6_20","Fernanda Faini","2015","http://link.springer.com/chapter/10.1007/978-3-319-22389-6_20","Chapter"
"Software Security Maturity in Public Organisations","Information Security","","","","10.1007/978-3-319-23318-5_7","Martin Gilje JaatunDaniela S. CruzesKarin BernsmedInger Anne TøndelLillian Røstad","2015","http://link.springer.com/chapter/10.1007/978-3-319-23318-5_7","Chapter"
"Twenty Years on: A Second Look at 10 Important Social Impact Characteristics of Computer Technology","Design, User Experience, and Usability: Design Discourse","","","","10.1007/978-3-319-20886-2_31","Blaise W. Liffick","2015","http://link.springer.com/chapter/10.1007/978-3-319-20886-2_31","Chapter"
